timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,fix_type,vel_ned_valid,satellites_used
964997753,1533047177800250,405525469,-746632477,8756,-25667,0.27,0.70078474,0.915,1.159,0.68,0.84999996,89,86,0.038000003,0.038000003,0.001,0.036000002,0.09003437,0,3,1,17
965198262,1533047178000250,405525468,-746632479,8748,-25675,0.28300002,0.7007957,0.91400003,1.1580001,0.68,0.84999996,89,86,0.046000004,0.041,-0.022000002,0.05,0.09003437,0,3,1,17
965396032,1533047178200250,405525466,-746632481,8728,-25695,0.252,0.7008055,0.91400003,1.1580001,0.68,0.84999996,89,86,0.034,-0.011000001,-0.032,0.083000004,0.09003437,0,3,1,17
965797037,1533047178600251,405525462,-746632482,8741,-25682,0.263,0.7008263,0.915,1.1570001,0.68,0.84999996,89,109,0.037,0.033,-0.016,-0.026,0.09003437,0,3,1,17
965998080,1533047178800251,405525460,-746632482,8755,-25668,0.28300002,0.70083725,0.915,1.156,0.68,0.84999996,89,109,0.017,-0.009000001,0.014,-0.008,0.09003437,0,3,1,17
966195559,1533047179000251,405525458,-746632483,8770,-25653,0.22800002,0.7008462,0.915,1.156,0.68,0.84999996,89,109,0.037,-0.019000001,-0.031000001,-0.027,0.09003437,0,3,1,17
966399023,1533047179200251,405525455,-746632483,8786,-25637,0.26500002,0.7008566,0.91400003,1.156,0.68,0.84999996,89,109,0.015000001,0.015000001,0.003,0.019000001,0.09003437,0,3,1,17
966598080,1533047179400252,405525452,-746632483,8815,-25608,0.24000001,0.70086586,0.91200006,1.1550001,0.68,0.84999996,89,114,0.043,0.036000002,-0.023000002,-0.044000003,0.09003437,0,3,1,17
966798041,1533047179600252,405525450,-746632483,8846,-25577,0.223,0.7008746,0.9110001,1.1550001,0.68,0.84999996,89,114,0.036000002,0.025,0.026,-0.038000003,0.09003437,0,3,1,17
966996036,1533047179800252,405525447,-746632482,8876,-25546,0.27,0.70088524,0.9110001,1.154,0.68,0.84999996,89,114,0.060000002,-0.036000002,0.049000002,-0.135,0.09003437,0,3,1,17
967198278,1533047180000252,405525444,-746632483,8908,-25515,0.26900002,0.7008957,0.91,1.154,0.68,0.84999996,89,114,0.032,-0.024,0.021000002,-0.097,0.09003437,0,3,1,17
967398248,1533047180200252,405525442,-746632484,8917,-25506,0.263,0.70090604,0.91,1.153,0.68,0.84999996,89,114,0.015000001,-0.009000001,0.012,-0.098000005,0.09003437,0,3,1,17
967599079,1533047180400253,405525439,-746632484,8943,-25480,0.272,0.7009167,0.91,1.153,0.68,0.84999996,89,100,0.016,-0.015000001,0.0050000004,-0.043,0.09003437,0,3,1,17
967797035,1533047180600253,405525437,-746632485,8967,-25456,0.25300002,0.7009266,0.9110001,1.153,0.68,0.84999996,89,100,0.027,-0.004,-0.026,-0.05,0.09003437,0,3,1,17
967998080,1533047180800253,405525436,-746632486,8983,-25440,0.24400002,0.7009362,0.9110001,1.153,0.68,0.84999996,89,100,0.066,0.026,0.061000004,-0.108,0.09003437,0,3,1,17
968198036,1533047181000253,405525435,-746632486,9003,-25420,0.279,0.70094705,0.9110001,1.153,0.68,0.84999996,89,100,0.065000005,-0.041,0.05,-0.095000006,0.09003437,0,3,1,17
968397038,1533047181200254,405525432,-746632486,9003,-25420,0.272,0.7009577,0.9110001,1.1520001,0.68,0.84999996,89,100,0.046000004,-0.024,0.040000003,-0.034,0.09003437,0,3,1,17
968599180,1533047181400254,405525430,-746632485,9024,-25399,0.264,0.70096797,0.91,1.1520001,0.68,0.84999996,89,101,0.051000003,-0.013,0.049000002,-0.069000006,0.09003437,0,3,1,17
968794013,1533047181600254,405525429,-746632486,9020,-25403,0.215,0.7009764,0.90900004,1.1520001,0.68,0.84999996,89,101,0.046000004,0.021000002,0.041,-0.032,0.09003437,0,3,1,17
968998111,1533047181800254,405525427,-746632485,9045,-25378,0.25,0.70098615,0.90800005,1.151,0.68,0.84999996,89,101,0.001,0.0,-0.001,-0.044000003,0.09003437,0,3,1,17
969198012,1533047182000254,405525425,-746632486,9055,-25368,0.275,0.70099694,0.906,1.151,0.68,0.84999996,89,101,0.046000004,-0.038000003,0.026,-0.033,0.09003437,0,3,1,17
969398044,1533047182200255,405525424,-746632488,9037,-25386,0.25800002,0.70100707,0.90500003,1.1500001,0.68,0.84999996,89,101,0.026,0.026,-0.004,0.015000001,0.09003437,0,3,1,17
969599035,1533047182400255,405525423,-746632488,9052,-25371,0.245,0.70101666,0.90300006,1.149,0.68,0.84999996,89,106,0.032,0.018000001,-0.026,-0.054,0.09003437,0,3,1,17
969797039,1533047182600255,405525421,-746632488,9087,-25335,0.25800002,0.7010266,0.90200007,1.149,0.68,0.84999996,89,106,0.049000002,-0.006,0.049000002,-0.07700001,0.09003437,0,3,1,17
969996038,1533047182800255,405525419,-746632488,9101,-25322,0.26700002,0.7010371,0.901,1.148,0.68,0.84999996,89,106,0.078,-0.075,0.020000001,-0.059000004,0.09003437,0,3,1,17
970195432,1533047183000255,405525417,-746632489,9120,-25303,0.25800002,0.70104724,0.90000004,1.1470001,0.68,0.84999996,89,106,0.057000004,-0.056,-0.014,-0.052,0.09003437,0,3,1,17
970399865,1533047183200256,405525416,-746632491,9124,-25299,0.245,0.70105684,0.89900005,1.1470001,0.68,0.84999996,89,106,0.026,0.023000002,0.012,-0.089,0.09003437,0,3,1,17
970596940,1533047183400256,405525414,-746632491,9139,-25284,0.273,0.70106745,0.897,1.146,0.68,0.84999996,89,108,0.047000002,-0.032,0.034,-0.079,0.09003437,0,3,1,17
970798031,1533047183600256,405525413,-746632491,9164,-25259,0.24100001,0.7010769,0.897,1.146,0.68,0.84999996,89,108,0.056,0.028,0.048,-0.10300001,0.09003437,0,3,1,17
970998035,1533047183800256,405525413,-746632491,9170,-25253,0.263,0.7010872,0.896,1.1450001,0.68,0.84999996,89,108,0.025,-0.006,0.025,-0.08800001,0.09003437,0,3,1,17
971196013,1533047184000256,405525412,-746632493,9165,-25258,0.22000001,0.70109576,0.89500004,1.1450001,0.68,0.84999996,89,108,0.045,0.044000003,0.007,-0.048,0.09003437,0,3,1,17
971594931,1533047184400257,405525411,-746632494,9194,-25229,0.24900001,0.7011148,0.892,1.1420001,0.65,0.81,89,107,0.051000003,-0.049000002,-0.015000001,-0.046000004,0.09003437,0,3,1,18
971799344,1533047184600257,405525410,-746632495,9203,-25220,0.24200001,0.70112437,0.89100003,1.141,0.65,0.81,89,107,0.016,0.016,0.0,-0.053000003,0.09003437,0,3,1,18
971997010,1533047184800257,405525409,-746632495,9238,-25185,0.23,0.70113325,0.89000005,1.1400001,0.65,0.81,89,107,0.063,0.008,0.062000003,-0.055000003,0.09003437,0,3,1,18
972197032,1533047185000257,405525408,-746632494,9269,-25154,0.26500002,0.70114356,0.88900006,1.138,0.65,0.81,89,107,0.066,-0.040000003,0.052,-0.072000004,0.09003437,0,3,1,18
972398027,1533047185200258,405525407,-746632494,9303,-25120,0.263,0.7011539,0.8880001,1.136,0.65,0.81,89,107,0.035,-0.031000001,0.016,-0.061000004,0.09003437,0,3,1,18
972598120,1533047185400258,405525406,-746632495,9324,-25099,0.23600002,0.7011631,0.887,1.1340001,0.65,0.81,89,147,0.044000003,0.017,-0.040000003,0.0,0.09003437,0,3,1,18
972798078,1533047185600258,405525405,-746632495,9345,-25078,0.257,0.70117307,0.88600004,1.133,0.65,0.81,89,147,0.046000004,-0.034,0.031000001,-0.013,0.09003437,0,3,1,18
972994108,1533047185800258,405525404,-746632495,9359,-25064,0.25300002,0.701183,0.88500005,1.1320001,0.65,0.81,89,147,0.017,-0.003,0.016,-0.059000004,0.09003437,0,3,1,18
973199027,1533047186000258,405525404,-746632495,9397,-25026,0.22600001,0.7011917,0.88500005,1.131,0.65,0.81,89,147,0.019000001,0.009000001,0.017,-0.026,0.09003437,0,3,1,18
973399048,1533047186200259,405525403,-746632494,9427,-24996,0.23600002,0.701201,0.88400006,1.13,0.65,0.81,89,147,0.019000001,0.018000001,-0.008,-0.045,0.09003437,0,3,1,18
973599052,1533047186400259,405525403,-746632496,9438,-24985,0.21000001,0.70120937,0.883,1.1290001,0.65,0.81,89,120,0.035,-0.010000001,-0.034,-0.007,0.09003437,0,3,1,18
973798011,1533047186600259,405525402,-746632496,9463,-24960,0.19100001,0.7012167,0.882,1.1270001,0.65,0.81,89,120,0.045,-0.019000001,-0.041,0.008,0.09003437,0,3,1,18
973999057,1533047186800259,405525401,-746632497,9477,-24946,0.20300001,0.70122474,0.882,1.126,0.65,0.81,89,120,0.044000003,0.019000001,0.039,0.011000001,0.09003437,0,3,1,18
974197090,1533047187000259,405525401,-746632496,9504,-24919,0.231,0.7012338,0.88100004,1.125,0.65,0.81,89,120,0.007,-0.002,0.006,0.011000001,0.09003437,0,3,1,18
974394018,1533047187200260,405525400,-746632495,9526,-24897,0.22800002,0.7012427,0.87900007,1.1240001,0.65,0.81,89,120,0.043,-0.0050000004,0.042000003,-0.014,0.09003437,0,3,1,18
974598015,1533047187400260,405525400,-746632496,9525,-24898,0.24800001,0.7012523,0.878,1.123,0.65,0.81,89,114,0.033,0.028,-0.019000001,0.0,0.09003437,0,3,1,18
974797287,1533047187600260,405525400,-746632496,9558,-24865,0.23600002,0.7012616,0.87700003,1.1220001,0.65,0.81,89,114,0.028,-0.022000002,-0.017,0.064,0.09003437,0,3,1,18
974996689,1533047187800260,405525399,-746632496,9576,-24847,0.19100001,0.7012691,0.87600005,1.121,0.65,0.81,89,114,0.036000002,0.019000001,0.030000001,-0.015000001,0.09003437,0,3,1,18
975196010,1533047188000261,405525399,-746632495,9605,-24818,0.231,0.70127815,0.87600005,1.1190001,0.65,0.81,89,114,0.013,0.001,-0.013,0.002,0.09003437,0,3,1,18
975397499,1533047188200261,405525399,-746632497,9631,-24792,0.25,0.7012879,0.87500006,1.118,0.65,0.81,89,114,0.014,-0.003,-0.014,-0.051000003,0.09003437,0,3,1,18
975598245,1533047188400261,405525399,-746632497,9666,-24757,0.252,0.7012977,0.87500006,1.1170001,0.65,0.81,89,92,0.011000001,-0.003,0.011000001,-0.040000003,0.09003437,0,3,1,18
975796030,1533047188600261,405525399,-746632498,9677,-24746,0.24400002,0.7013073,0.87500006,1.116,0.65,0.81,89,92,0.020000001,0.018000001,-0.008,-0.049000002,0.09003437,0,3,1,18
975997038,1533047188800261,405525399,-746632499,9687,-24735,0.246,0.7013169,0.87500006,1.1140001,0.65,0.81,89,92,0.024,0.003,-0.024,-0.034,0.09003437,0,3,1,18
976198806,1533047189000262,405525399,-746632500,9714,-24709,0.263,0.7013272,0.87500006,1.113,0.65,0.81,89,92,0.030000001,-0.022000002,0.020000001,-0.051000003,0.09003437,0,3,1,18
976400151,1533047189200262,405525400,-746632500,9727,-24696,0.20700002,0.7013352,0.874,1.1120001,0.65,0.81,89,92,0.042000003,0.040000003,0.013,-0.001,0.09003437,0,3,1,18
976600630,1533047189400262,405525400,-746632501,9746,-24677,0.21900001,0.7013438,0.874,1.1110001,0.65,0.81,89,123,0.032,-0.008,-0.031000001,-0.010000001,0.09003437,0,3,1,18
976799004,1533047189600262,405525401,-746632502,9752,-24671,0.223,0.7013525,0.874,1.11,0.65,0.81,89,123,0.035,-0.006,-0.035,0.028,0.09003437,0,3,1,18
976996606,1533047189800262,405525401,-746632502,9777,-24645,0.25,0.70136225,0.874,1.1090001,0.65,0.81,89,123,0.010000001,-0.004,0.010000001,0.021000002,0.09003437,0,3,1,18
977195026,1533047190000263,405525401,-746632503,9797,-24626,0.254,0.7013722,0.874,1.108,0.65,0.81,89,123,0.038000003,0.026,-0.028,-0.022000002,0.09003437,0,3,1,18
977398286,1533047190200263,405525401,-746632503,9823,-24600,0.26200002,0.70138234,0.873,1.107,0.65,0.81,89,123,0.059000004,-0.043,0.041,-0.109000005,0.09003437,0,3,1,18
977602056,1533047190400263,405525401,-746632504,9845,-24578,0.254,0.7013923,0.873,1.1060001,0.65,0.81,89,87,0.044000003,0.016,-0.041,0.033,0.09003437,0,3,1,18
977800024,1533047190600263,405525402,-746632504,9869,-24554,0.192,0.7013998,0.873,1.105,0.65,0.81,89,87,0.027,0.020000001,0.018000001,-0.015000001,0.09003437,0,3,1,18
977998910,1533047190800263,405525402,-746632502,9903,-24519,0.22900002,0.70140886,0.873,1.1040001,0.65,0.81,89,87,0.035,0.020000001,0.028,0.027,0.09003437,0,3,1,18
978199011,1533047191000264,405525402,-746632501,9937,-24486,0.26700002,0.7014192,0.873,1.1040001,0.65,0.81,89,87,0.015000001,-0.014,0.007,-0.017,0.09003437,0,3,1,18
978397081,1533047191200264,405525402,-746632501,9962,-24461,0.254,0.7014291,0.873,1.103,0.65,0.81,89,87,0.056,-0.019000001,0.052,-0.028,0.09003437,0,3,1,18
978595529,1533047191400264,405525402,-746632500,9994,-24428,0.23300001,0.70143837,0.873,1.102,0.65,0.81,88,102,0.039,0.022000002,0.032,-0.080000006,0.09003437,0,3,1,18
978797080,1533047191600264,405525401,-746632498,10054,-24369,0.25500003,0.7014483,0.873,1.1010001,0.65,0.81,88,102,0.049000002,-0.048,0.010000001,-0.018000001,0.09003437,0,3,1,18
978996795,1533047191800264,405525401,-746632498,10072,-24351,0.25300002,0.7014581,0.873,1.1,0.65,0.81,88,102,0.032,-0.031000001,-0.010000001,-0.043,0.09003437,0,3,1,18
979197385,1533047192000265,405525401,-746632499,10080,-24343,0.24700001,0.7014679,0.873,1.1,0.65,0.81,88,102,0.05,0.049000002,-0.006,-0.001,0.09003437,0,3,1,18
979397911,1533047192200265,405525401,-746632498,10108,-24315,0.257,0.7014778,0.873,1.0990001,0.65,0.81,88,102,0.039,-0.009000001,0.038000003,-0.001,0.09003437,0,3,1,18
979597603,1533047192400265,405525400,-746632496,10149,-24274,0.256,0.7014878,0.873,1.0990001,0.65,0.81,88,104,0.044000003,-0.014,0.042000003,-0.065000005,0.09003437,0,3,1,18
979797394,1533047192600265,405525400,-746632495,10179,-24244,0.264,0.70149803,0.874,1.098,0.65,0.81,88,104,0.034,-0.029000001,0.017,-0.079,0.09003437,0,3,1,18
979996010,1533047192800265,405525399,-746632494,10189,-24234,0.27,0.7015087,0.874,1.098,0.65,0.81,88,104,0.05,-0.035,0.036000002,0.029000001,0.09003437,0,3,1,18
980197882,1533047193000266,405525399,-746632493,10229,-24193,0.254,0.70151865,0.874,1.098,0.65,0.81,88,104,0.008,0.006,-0.0050000004,-0.063,0.09003437,0,3,1,18
980397030,1533047193200266,405525399,-746632494,10239,-24184,0.26500002,0.70152897,0.87500006,1.097,0.65,0.81,88,104,0.061000004,0.027,-0.055000003,0.051000003,0.09003437,0,3,1,18
980597016,1533047193400266,405525399,-746632493,10267,-24156,0.26000002,0.7015392,0.87500006,1.097,0.62,0.79999995,88,95,0.044000003,-0.013,0.042000003,-0.008,0.09003437,0,3,1,19
980798088,1533047193600266,405525399,-746632493,10263,-24160,0.259,0.70154935,0.87500006,1.0960001,0.62,0.79999995,88,95,0.049000002,-0.018000001,0.046000004,-0.072000004,0.09003437,0,3,1,19
981000037,1533047193800266,405525399,-746632495,10260,-24162,0.22800002,0.70155823,0.87600005,1.0960001,0.62,0.79999995,88,95,0.024,-0.018000001,-0.016,0.040000003,0.09003437,0,3,1,19
981199030,1533047194000267,405525399,-746632496,10280,-24143,0.26200002,0.70156837,0.87600005,1.0960001,0.62,0.79999995,88,95,0.016,0.012,-0.010000001,-0.035,0.09003437,0,3,1,19
981398030,1533047194200267,405525399,-746632497,10297,-24126,0.264,0.70157886,0.87700003,1.095,0.62,0.79999995,88,95,0.017,-0.015000001,0.009000001,-0.044000003,0.09003437,0,3,1,19
981598158,1533047194400267,405525400,-746632498,10309,-24114,0.25,0.70158863,0.878,1.095,0.62,0.79999995,88,106,0.017,0.017,-0.002,-0.046000004,0.09003437,0,3,1,19
981798319,1533047194600267,405525401,-746632500,10315,-24108,0.25800002,0.7015986,0.878,1.0940001,0.62,0.79999995,88,106,0.002,-0.001,-0.002,-0.017,0.09003437,0,3,1,19
981999007,1533047194800268,405525401,-746632502,10317,-24106,0.187,0.7016059,0.87900007,1.0940001,0.62,0.79999995,88,106,0.041,-0.035,-0.021000002,0.008,0.09003437,0,3,1,19
982198239,1533047195000268,405525401,-746632503,10336,-24087,0.263,0.7016162,0.88000005,1.0940001,0.62,0.79999995,88,106,0.020000001,-0.020000001,0.004,-0.046000004,0.09003437,0,3,1,19
982397036,1533047195200268,405525401,-746632504,10370,-24053,0.261,0.7016265,0.88000005,1.093,0.62,0.79999995,88,106,0.022000002,0.010000001,-0.020000001,-0.057000004,0.09003437,0,3,1,19
982596042,1533047195400268,405525401,-746632505,10398,-24025,0.224,0.70163524,0.88100004,1.093,0.62,0.79999995,88,146,0.020000001,0.017,0.010000001,-0.027,0.09003437,0,3,1,19
982797032,1533047195600268,405525401,-746632504,10438,-23985,0.26500002,0.70164555,0.882,1.093,0.62,0.79999995,88,146,0.044000003,-0.025,0.036000002,-0.07,0.09003437,0,3,1,19
982998032,1533047195800269,405525402,-746632504,10465,-23958,0.21800001,0.7016541,0.882,1.093,0.62,0.79999995,88,146,0.035,0.008,0.034,-0.022000002,0.09003437,0,3,1,19
983200047,1533047196000269,405525402,-746632505,10470,-23952,0.261,0.7016644,0.88100004,1.092,0.62,0.79999995,88,146,0.020000001,-0.015000001,0.013,-0.053000003,0.09003437,0,3,1,19
983398033,1533047196200269,405525403,-746632507,10480,-23943,0.25300002,0.70167416,0.88100004,1.092,0.62,0.79999995,88,146,0.018000001,0.0,-0.018000001,-0.045,0.09003437,0,3,1,19
983599039,1533047196400269,405525404,-746632508,10488,-23934,0.23200001,0.7016832,0.88100004,1.0910001,0.62,0.79999995,89,104,0.018000001,-0.002,-0.017,0.017,0.09003437,0,3,1,19
983798089,1533047196600269,405525404,-746632509,10510,-23913,0.23500001,0.70169246,0.88000005,1.0890001,0.62,0.79999995,89,104,0.030000001,0.014,0.027,-0.067,0.09003437,0,3,1,19
983994032,1533047196800270,405525405,-746632508,10542,-23881,0.24700001,0.70170206,0.88000005,1.088,0.62,0.79999995,89,104,0.052,-0.007,0.051000003,-0.10300001,0.09003437,0,3,1,19
984198030,1533047197000270,405525406,-746632507,10580,-23843,0.23400001,0.70171136,0.88000005,1.088,0.62,0.79999995,89,104,0.047000002,0.004,0.046000004,-0.049000002,0.09003437,0,3,1,19
984396034,1533047197200270,405525407,-746632507,10588,-23835,0.27100003,0.7017218,0.88000005,1.088,0.62,0.79999995,89,104,0.039,-0.026,0.030000001,0.004,0.09003437,0,3,1,19
984597037,1533047197400270,405525407,-746632505,10623,-23800,0.24100001,0.7017312,0.87900007,1.0860001,0.62,0.79999995,88,107,0.066,-0.010000001,0.066,-0.023000002,0.09003437,0,3,1,19
984797073,1533047197600270,405525408,-746632505,10647,-23776,0.23700002,0.7017405,0.878,1.085,0.62,0.79999995,88,107,0.028,-0.028,0.0,-0.036000002,0.09003437,0,3,1,19
984997084,1533047197800271,405525408,-746632505,10668,-23755,0.259,0.7017506,0.878,1.0830001,0.62,0.79999995,88,107,0.054,-0.047000002,0.027,-0.006,0.09003437,0,3,1,19
985197041,1533047198000271,405525410,-746632506,10678,-23745,0.254,0.70176053,0.87700003,1.082,0.62,0.79999995,88,107,0.026,0.020000001,-0.017,-0.003,0.09003437,0,3,1,19
985394053,1533047198200271,405525411,-746632506,10705,-23718,0.25500003,0.70177066,0.87600005,1.0810001,0.62,0.79999995,88,107,0.017,0.013,-0.011000001,0.020000001,0.09003437,0,3,1,19
985596256,1533047198400271,405525412,-746632506,10732,-23691,0.25100002,0.70178044,0.87600005,1.079,0.62,0.79999995,88,128,0.030000001,-0.025,0.017,-0.049000002,0.09003437,0,3,1,19
985798139,1533047198600271,405525413,-746632506,10756,-23667,0.194,0.70178795,0.87500006,1.0780001,0.62,0.79999995,88,128,0.037,0.034,0.015000001,-0.034,0.09003437,0,3,1,19
985998034,1533047198800272,405525414,-746632506,10777,-23646,0.24200001,0.70179754,0.874,1.077,0.62,0.79999995,88,128,0.004,0.002,-0.003,0.006,0.09003437,0,3,1,19
986200015,1533047199000272,405525416,-746632507,10782,-23641,0.20600002,0.7018056,0.873,1.075,0.62,0.79999995,88,128,0.055000003,0.053000003,0.014,0.040000003,0.09003437,0,3,1,19
986398236,1533047199200272,405525418,-746632507,10810,-23613,0.23700002,0.70181483,0.87200004,1.074,0.62,0.79999995,88,128,0.015000001,0.0050000004,-0.015000001,-0.049000002,0.09003437,0,3,1,19
986596044,1533047199400272,405525419,-746632506,10840,-23582,0.20500001,0.7018227,0.87200004,1.0730001,0.62,0.79999995,88,123,0.064,0.017,0.062000003,-0.039,0.09003437,0,3,1,19
986797025,1533047199600272,405525421,-746632506,10851,-23572,0.224,0.7018316,0.87100005,1.072,0.62,0.79999995,88,123,0.043,0.003,0.043,-0.032,0.09003437,0,3,1,19
986998929,1533047199800273,405525423,-746632506,10851,-23572,0.25300002,0.70184135,0.87000006,1.0710001,0.62,0.79999995,88,123,0.091000006,-0.052,0.074,-0.091000006,0.09003437,0,3,1,19
987201131,1533047200000273,405525422,-746632505,10899,-23524,0.24900001,0.7018511,0.87000006,1.07,0.62,0.79999995,88,123,0.052,-0.045,0.026,-0.067,0.09003437,0,3,1,19
987398033,1533047200200273,405525423,-746632506,10906,-23517,0.254,0.7018611,0.87000006,1.069,0.62,0.79999995,88,123,0.059000004,-0.051000003,0.031000001,-0.053000003,0.09003437,0,3,1,19
987598041,1533047200400273,405525425,-746632506,10912,-23511,0.25300002,0.70187104,0.87000006,1.0680001,0.62,0.79999995,88,104,0.041,-0.012,0.039,-0.011000001,0.09003437,0,3,1,19
987799028,1533047200600274,405525426,-746632507,10937,-23485,0.22200002,0.70187956,0.87000006,1.067,0.62,0.79999995,88,104,0.038000003,-0.006,-0.037,-0.031000001,0.09003437,0,3,1,19
987999081,1533047200800274,405525427,-746632509,10945,-23478,0.24300002,0.70188916,0.87000006,1.067,0.62,0.79999995,88,104,0.045,-0.044000003,0.012,-0.037,0.09003437,0,3,1,19
988197319,1533047201000274,405525428,-746632510,10955,-23467,0.18400002,0.7018963,0.87000006,1.0660001,0.62,0.79999995,88,104,0.045,-0.016,-0.042000003,0.0,0.09003437,0,3,1,19
988398615,1533047201200274,405525430,-746632511,10973,-23450,0.18900001,0.70190364,0.87100005,1.065,0.62,0.79999995,88,104,0.037,0.036000002,0.008,-0.018000001,0.09003437,0,3,1,19
988598618,1533047201400274,405525431,-746632511,11003,-23420,0.25,0.7019134,0.87100005,1.065,0.62,0.79999995,88,93,0.039,-0.010000001,0.038000003,-0.034,0.09003437,0,3,1,19
988797104,1533047201600275,405525432,-746632511,11028,-23395,0.263,0.7019237,0.87100005,1.064,0.62,0.79999995,88,93,0.044000003,-0.032,0.030000001,-0.032,0.09003437,0,3,1,19
988997039,1533047201800275,405525433,-746632511,11037,-23386,0.24300002,0.70193315,0.87100005,1.0630001,0.62,0.79999995,88,93,0.021000002,-0.021000002,0.006,-0.013,0.09003437,0,3,1,19
989199347,1533047202000275,405525434,-746632512,11047,-23376,0.25800002,0.7019433,0.87100005,1.062,0.62,0.79999995,88,93,0.096,-0.081,0.051000003,-0.065000005,0.09003437,0,3,1,19
989398032,1533047202200275,405525434,-746632513,11062,-23361,0.20500001,0.7019513,0.87200004,1.062,0.62,0.79999995,88,93,0.021000002,-0.021000002,-0.0050000004,-0.014,0.09003437,0,3,1,19
989595678,1533047202400275,405525436,-746632513,11077,-23346,0.209,0.7019593,0.87100005,1.0610001,0.62,0.79999995,88,100,0.021000002,0.013,0.016,-0.026,0.09003437,0,3,1,19
989799008,1533047202600276,405525437,-746632514,11080,-23343,0.21400002,0.7019677,0.87000006,1.0600001,0.62,0.79999995,88,100,0.039,-0.039,0.004,0.027,0.09003437,0,3,1,19
989998030,1533047202800276,405525438,-746632515,11078,-23345,0.25500003,0.70197767,0.87000006,1.0600001,0.62,0.79999995,88,100,0.031000001,0.025,-0.017,0.016,0.09003437,0,3,1,19
990199099,1533047203000276,405525440,-746632517,11082,-23341,0.23700002,0.7019871,0.87000006,1.059,0.62,0.79999995,88,100,0.022000002,0.002,0.022000002,-0.067,0.09003437,0,3,1,19
990398035,1533047203200276,405525442,-746632519,11075,-23348,0.245,0.7019965,0.87000006,1.0580001,0.62,0.79999995,88,100,0.010000001,-0.007,0.008,-0.029000001,0.09003437,0,3,1,19
990598026,1533047203400276,405525444,-746632520,11080,-23343,0.25,0.7020063,0.87000006,1.057,0.62,0.79999995,88,102,0.029000001,0.008,-0.028,0.003,0.09003437,0,3,1,19
990798655,1533047203600277,405525446,-746632522,11082,-23341,0.24400002,0.7020157,0.869,1.056,0.62,0.79999995,88,102,0.026,0.025,-0.010000001,-0.003,0.09003437,0,3,1,19
990993112,1533047203800277,405525448,-746632524,11097,-23326,0.238,0.70202494,0.869,1.0550001,0.62,0.79999995,88,102,0.013,0.013,-0.0050000004,-0.106000006,0.09003437,0,3,1,19
991198837,1533047204000277,405525449,-746632525,11106,-23317,0.15400001,0.7020311,0.869,1.054,0.62,0.79999995,88,102,0.019000001,-0.016,-0.009000001,-0.001,0.09003437,0,3,1,19
991399993,1533047204200277,405525451,-746632526,11103,-23320,0.26200002,0.7020414,0.869,1.0530001,0.62,0.79999995,88,102,0.07300001,-0.038000003,0.062000003,-0.030000001,0.09003437,0,3,1,19
991597043,1533047204400277,405525452,-746632528,11094,-23329,0.25,0.70205116,0.869,1.052,0.62,0.79999995,88,106,0.025,-0.018000001,0.017,-0.037,0.09003437,0,3,1,19
991798031,1533047204600278,405525454,-746632529,11082,-23341,0.259,0.7020613,0.869,1.051,0.62,0.79999995,88,106,0.048,-0.021000002,0.044000003,-0.021000002,0.09003437,0,3,1,19
991997097,1533047204800278,405525456,-746632530,11096,-23327,0.22700001,0.7020702,0.869,1.0500001,0.62,0.79999995,88,106,0.034,0.022000002,0.026,-0.086,0.09003437,0,3,1,19
992198008,1533047205000278,405525458,-746632530,11113,-23310,0.246,0.7020798,0.869,1.049,0.62,0.79999995,88,106,0.014,-0.011000001,0.008,-0.035,0.09003437,0,3,1,19
992394014,1533047205200278,405525459,-746632532,11106,-23317,0.23600002,0.702089,0.869,1.0480001,0.62,0.79999995,88,106,0.063,-0.060000002,0.020000001,0.031000001,0.09003437,0,3,1,19
992596047,1533047205400278,405525460,-746632533,11091,-23332,0.24000001,0.70209825,0.869,1.047,0.62,0.79999995,88,103,0.036000002,-0.0050000004,0.036000002,-0.020000001,0.09003437,0,3,1,19
992798158,1533047205600279,405525462,-746632534,11103,-23320,0.23300001,0.70210737,0.869,1.046,0.62,0.79999995,88,103,0.014,0.013,0.004,-0.052,0.09003437,0,3,1,19
992997894,1533047205800279,405525463,-746632535,11108,-23315,0.22500001,0.70211625,0.86800003,1.0450001,0.62,0.79999995,88,103,0.029000001,-0.014,-0.026,-0.052,0.09003437,0,3,1,19
993197108,1533047206000279,405525465,-746632537,11103,-23320,0.23700002,0.7021255,0.86800003,1.044,0.62,0.79999995,88,103,0.018000001,-0.018000001,0.0050000004,-0.003,0.09003437,0,3,1,19
993397036,1533047206200279,405525466,-746632538,11107,-23316,0.25,0.70213526,0.86800003,1.0430001,0.62,0.79999995,88,103,0.036000002,-0.017,0.033,-0.053000003,0.09003437,0,3,1,19
993598038,1533047206400279,405525467,-746632539,11106,-23316,0.261,0.7021454,0.86800003,1.042,0.62,0.79999995,88,93,0.045,-0.029000001,0.034,-0.035,0.09003437,0,3,1,19
