timestamp,baro_alt_meter,baro_temp_celcius,baro_pressure_pa,rho
61078046,-30.011465,25.41,101686.0,1.208198
61100347,-30.50822,25.42,101692.0,1.2082692
61111159,-30.428951,25.42,101691.0,1.2082573
61122046,-30.259844,25.42,101688.99,1.2082335
61143411,-30.592775,25.41,101693.0,1.208281
61153154,-30.17529,25.41,101688.0,1.2082217
61163353,-30.344398,25.41,101690.0,1.2082454
61185785,-30.259844,25.42,101688.99,1.2082335
61198127,-30.428951,25.42,101691.0,1.2082573
61209611,-30.011465,25.42,101686.0,1.208198
61233913,-30.17529,25.42,101688.0,1.2082217
61246284,-30.428951,25.42,101691.0,1.2082573
61257727,-30.259844,25.42,101688.99,1.2082335
61280361,-29.847641,25.42,101684.0,1.2081741
61290780,-30.259844,25.42,101688.99,1.2082335
61301107,-30.011465,25.42,101686.0,1.208198
61324831,-30.592775,25.42,101693.0,1.208281
61336376,-30.344398,25.42,101690.0,1.2082454
61347385,-29.678534,25.42,101682.0,1.2081504
61369520,-30.011465,25.43,101686.0,1.208198
61379992,-30.259844,25.43,101688.99,1.2082335
61390414,-30.17529,25.43,101688.0,1.2082217
61412405,-30.011465,25.43,101686.0,1.208198
61423474,-29.92691,25.43,101685.0,1.208186
61434624,-29.847641,25.43,101684.0,1.2081741
61458725,-30.011465,25.43,101686.0,1.208198
61471413,-30.011465,25.43,101686.0,1.208198
61482642,-30.259844,25.43,101688.99,1.2082335
61504724,-29.763088,25.43,101682.99,1.2081622
61517193,-29.678534,25.43,101682.0,1.2081504
61528440,-29.92691,25.43,101685.0,1.208186
61550232,-29.763088,25.43,101682.99,1.2081622
61562780,-29.430155,25.43,101679.0,1.2081147
61572726,-29.097223,25.43,101675.0,1.2080672
61596430,-29.763088,25.43,101682.99,1.2081622
61607379,-29.763088,25.43,101682.99,1.2081622
61618615,-29.599264,25.43,101681.0,1.2081385
61642624,-29.678534,25.43,101682.0,1.2081504
61655449,-29.430155,25.43,101679.0,1.2081147
61666829,-29.599264,25.43,101681.0,1.2081385
61690636,-29.3456,25.43,101678.0,1.2081028
61702603,-29.763088,25.43,101682.99,1.2081622
61712829,-29.3456,25.43,101678.0,1.2081028
61734139,-29.430155,25.43,101679.0,1.2081147
61745944,-29.26633,25.43,101676.99,1.2080909
61755733,-29.430155,25.43,101679.0,1.2081147
61778613,-29.017954,25.439999,101674.0,1.2080553
61790548,-29.26633,25.439999,101676.99,1.2080909
61800740,-29.430155,25.439999,101679.0,1.2081147
61821954,-29.763088,25.439999,101682.99,1.2081622
61833009,-29.51471,25.439999,101680.0,1.2081265
61843911,-29.181776,25.439999,101675.99,1.208079
61867580,-29.181776,25.439999,101675.99,1.208079
61880158,-29.26633,25.439999,101676.99,1.2080909
61891621,-29.430155,25.439999,101679.0,1.2081147
61915731,-29.51471,25.439999,101680.0,1.2081265
61927353,-29.763088,25.439999,101682.99,1.2081622
61939116,-29.430155,25.439999,101679.0,1.2081147
61961352,-29.599264,25.439999,101681.0,1.2081385
61972959,-29.678534,25.439999,101682.0,1.2081504
61983417,-29.430155,25.439999,101679.0,1.2081147
62006639,-29.430155,25.439999,101679.0,1.2081147
62018760,-29.3456,25.439999,101678.0,1.2081028
62029406,-29.26633,25.439999,101676.99,1.2080909
62052437,-30.09602,25.439999,101687.0,1.2082098
62063441,-29.763088,25.439999,101682.99,1.2081622
62075233,-28.68502,25.439999,101669.99,1.2080077
62097411,-29.678534,25.439999,101682.0,1.2081504
62107936,-29.678534,25.439999,101682.0,1.2081504
62118627,-29.430155,25.439999,101679.0,1.2081147
62139387,-29.599264,25.449999,101681.0,1.2081385
62151192,-29.599264,25.449999,101681.0,1.2081385
62161410,-28.9334,25.449999,101673.0,1.2080435
62182721,-29.51471,25.449999,101680.0,1.2081265
62192979,-29.599264,25.449999,101681.0,1.2081385
62203802,-29.51471,25.449999,101680.0,1.2081265
62226934,-29.430155,25.449999,101679.0,1.2081147
62238539,-29.847641,25.449999,101684.0,1.2081741
62249404,-29.3456,25.449999,101678.0,1.2081028
62272517,-29.92691,25.449999,101685.0,1.208186
62282957,-30.011465,25.449999,101686.0,1.208198
62292553,-29.92691,25.449999,101685.0,1.208186
62316275,-30.428951,25.449999,101691.0,1.2082573
62326960,-30.50822,25.449999,101692.0,1.2082692
62337344,-30.09602,25.449999,101687.0,1.2082098
62360430,-29.51471,25.449999,101680.0,1.2081265
62372432,-30.09602,25.449999,101687.0,1.2082098
62384223,-29.763088,25.449999,101682.99,1.2081622
62407936,-30.17529,25.46,101688.0,1.2082217
62418968,-30.011465,25.46,101686.0,1.208198
62429352,-29.763088,25.46,101682.99,1.2081622
62450408,-29.92691,25.46,101685.0,1.208186
62461172,-29.678534,25.46,101682.0,1.2081504
62472532,-29.678534,25.46,101682.0,1.2081504
