,timestamp,time_utc_usec,lat,lon,alt,noise_per_ms,jamming_indicator,vel_m_s,satellites_used,heading,load,ram_usage,voltage_filtered_v,remaining,warning,discharged_mah,noise,remote_noise,txbuf,rssi,remote_rssi,rxerrors,fix,baro_temp_celcius,baro_pressure_pa,landed,ground_contact,time
72,1094084403.0,1551458569799808.0,360704030.0,142848639.0,53.89,87.0,3.0,19.516,15.0,0.0,0.567768,0.8965091999999999,16.150907999999998,1.0,0.0,273.00452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.21,101173.0,0.0,0.0,72
73,1095083405.0,1551458570799807.0,360702831.0,142847084.0,54.36,87.0,3.0,19.026001,15.0,0.0,0.566001,0.8965091999999999,16.140638,1.0,0.0,275.647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.21,101163.99,0.0,0.0,73
74,1096091241.0,1551458571799807.0,360701620.0,142845551.0,55.57,87.0,3.0,18.779001,13.0,0.0,0.573188,0.8965091999999999,16.153866,1.0,0.0,278.22256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.23,101155.0,0.0,0.0,74
75,1097084400.0,1551458572799807.0,360700471.0,142843985.0,56.16,87.0,3.0,19.137999999999998,14.0,0.0,0.568865,0.8965091999999999,16.144142000000002,1.0,0.0,280.8417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.23,101134.0,0.0,0.0,75
76,1098089517.0,1551458573799807.0,360699321.0,142842377.0,56.1,87.0,4.0,19.034000000000002,13.0,0.0,0.576539,0.8965091999999999,16.149538,1.0,0.0,283.52448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.23,101136.0,0.0,0.0,76
77,1099086400.0,1551458574799806.0,360698086.0,142840811.0,56.5,87.0,4.0,19.852999999999998,14.0,0.0,0.568523,0.8965091999999999,16.133029999999998,1.0,0.0,286.18515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.239998,101138.0,0.0,0.0,77
78,1100082416.0,1551458575799806.0,360696680.0,142839323.0,56.13,87.0,3.0,20.986,15.0,0.0,0.5711609999999999,0.8965091999999999,16.12931,1.0,0.0,288.7237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.26,101144.99,0.0,0.0,78
79,1101084409.0,1551458576799806.0,360695073.0,142837977.0,55.28,87.0,3.0,22.125002,14.0,0.0,0.568133,0.8965091999999999,16.126322000000002,1.0,0.0,291.2757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.26,101138.0,0.0,0.0,79
80,1102089460.0,1551458577799806.0,360693211.0,142836874.0,54.66,87.0,4.0,23.210001000000002,14.0,0.0,0.568497,0.8965091999999999,16.116734,1.0,0.0,293.75247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.27,101132.99,0.0,0.0,80
81,1103090458.0,1551458578799805.0,360691177.0,142836050.0,53.85,87.0,3.0,24.521002,15.0,0.0,0.573113,0.8965091999999999,16.097288,1.0,0.0,296.4149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.27,101138.0,0.0,0.0,81
82,1104082405.0,1551458579799805.0,360688990.0,142835490.0,52.48,87.0,4.0,25.455002,15.0,0.0,0.56975,0.8965091999999999,16.130556,1.0,0.0,299.07825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.29,101166.0,0.0,0.0,82
83,1105082594.0,1551458580799805.0,360686738.0,142835170.0,52.32,87.0,4.0,25.537,15.0,0.0,0.572681,0.8965091999999999,16.109026,1.0,0.0,301.52777000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.29,101169.99,0.0,0.0,83
84,1106087404.0,1551458581799805.0,360684430.0,142835010.0,53.16,87.0,3.0,25.768002,13.0,0.0,0.56696,0.8965091999999999,16.114002,1.0,0.0,304.14825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.3,101184.0,0.0,0.0,84
85,1107081405.0,1551458582799804.0,360682096.0,142834937.0,52.94,86.0,3.0,26.279001,12.0,0.0,0.571599,0.8965091999999999,16.123095000000003,1.0,0.0,306.8477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.309998,101172.0,0.0,0.0,85
86,1108082401.0,1551458583799804.0,360679745.0,142834897.0,52.05,86.0,3.0,26.166,12.0,0.0,0.5591520000000001,0.8965091999999999,16.13182,1.0,0.0,309.54263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.32,101174.0,0.0,0.0,86
87,1109083405.0,1551458584799804.0,360677403.0,142834936.0,51.81,86.0,8.0,25.893002,12.0,0.0,0.569346,0.8965091999999999,16.130163,1.0,0.0,312.11017000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.309998,101179.0,0.0,0.0,87
