timestamp,remote_timestamp,observed_offset,estimated_offset,round_trip_time
1193009755,1532985817877758,-1532984624871463,-1532984624872494,6895
1193109177,1532985817978903,-1532984624873166,-1532984624872499,6852
1193208035,1532985818076158,-1532984624871005,-1532984624872497,5731
1193358839,1532985818225534,-1532984624894396,-1532984624872497,55397
1193410693,1532985818277888,-1532984624871000,-1532984624872496,7583
1193506239,1532985818375933,-1532984624871714,-1532984624872497,3999
1193606368,1532985818477314,-1532984624872744,-1532984624872500,3562
1193715369,1532985818581223,-1532984624871380,-1532984624872500,11044
1193811068,1532985818680684,-1532984624874621,-1532984624872510,9965
1193911403,1532985818777853,-1532984624870189,-1532984624872506,7435
1194011113,1532985818879027,-1532984624873277,-1532984624872506,10713
1194111680,1532985818978987,-1532984624872947,-1532984624872506,11273
1194218093,1532985819083183,-1532984624873927,-1532984624872506,17668
1194312527,1532985819181197,-1532984624874381,-1532984624872506,11403
1194410018,1532985819278646,-1532984624871483,-1532984624872506,5670
1194510125,1532985819377969,-1532984624872527,-1532984624872509,9332
1194607201,1532985819477462,-1532984624872900,-1532984624872513,5245
1194711012,1532985819579762,-1532984624873307,-1532984624872518,9079
1194809549,1532985819676090,-1532984624870613,-1532984624872516,8091
1194908818,1532985819779039,-1532984624873711,-1532984624872522,6955
1195005177,1532985819876478,-1532984624873296,-1532984624872528,3949
1195111037,1532985819978686,-1532984624871516,-1532984624872528,7693
1195506119,1532985820376549,-1532984624872744,-1532984624872532,4586
1195608037,1532985820475573,-1532984624870425,-1532984624872528,5735
1195718939,1532985820582207,-1532984624870911,-1532984624872528,15278
1195806036,1532985820676517,-1532984624872002,-1532984624872530,3014
1195910722,1532985820778951,-1532984624872143,-1532984624872532,7786
1196009121,1532985820878879,-1532984624874140,-1532984624872540,8722
1196109102,1532985820976199,-1532984624871308,-1532984624872539,8329
1196216997,1532985821081692,-1532984624871366,-1532984624872539,13337
1196311567,1532985821179934,-1532984624872403,-1532984624872542,8030
1196411995,1532985821280295,-1532984624873895,-1532984624872542,11183
1196508193,1532985821375983,-1532984624871421,-1532984624872541,7220
1196607634,1532985821476960,-1532984624872428,-1532984624872544,6176
1196710376,1532985821580171,-1532984624874798,-1532984624872553,9551
1196811633,1532985821680897,-1532984624874682,-1532984624872553,10830
1196912014,1532985821779758,-1532984624873089,-1532984624872553,10683
1197012680,1532985821882142,-1532984624874893,-1532984624872553,10848
1197110112,1532985821978417,-1532984624872410,-1532984624872556,8168
1197211213,1532985822081137,-1532984624874604,-1532984624872565,9319
1197308058,1532985822175843,-1532984624871556,-1532984624872565,7517
1197421855,1532985822281517,-1532984624869566,-1532984624872565,19800
1197510188,1532985822376939,-1532984624870658,-1532984624872562,7773
1197658079,1532985822524832,-1532984624894580,-1532984624872562,55639
1197715379,1532985822582629,-1532984624873768,-1532984624872562,13023
1197857118,1532985822726314,-1532984624896083,-1532984624872562,53766
1197914908,1532985822779736,-1532984624870468,-1532984624872562,11266
1198054969,1532985822925166,-1532984624896104,-1532984624872562,51808
1198156375,1532985823022673,-1532984624892862,-1532984624872562,52411
1198258292,1532985823128011,-1532984624897021,-1532984624872562,54598
1198352302,1532985823221917,-1532984624894205,-1532984624872562,49173
1198463612,1532985823331473,-1532984624895901,-1532984624872562,56075
1198556152,1532985823423515,-1532984624893016,-1532984624872562,51290
1198761075,1532985823629094,-1532984624896210,-1532984624872562,56377
1198812055,1532985823680116,-1532984624871996,-1532984624872563,7823
1198912340,1532985823779384,-1532984624870531,-1532984624872560,6931
1199052034,1532985823921657,-1532984624893279,-1532984624872560,47305
1199114043,1532985823981173,-1532984624871846,-1532984624872561,9389
1199311154,1532985824181573,-1532984624873102,-1532984624872563,5338
1199452598,1532985824322691,-1532984624893390,-1532984624872563,46589
1199509216,1532985824378936,-1532984624871600,-1532984624872563,3718
1199654033,1532985824521844,-1532984624891749,-1532984624872563,47871
1199714084,1532985824581851,-1532984624870672,-1532984624872560,5742
1199859009,1532985824725183,-1532984624892181,-1532984624872560,52001
1199959039,1532985824825677,-1532984624890937,-1532984624872560,48593
1200054643,1532985824923434,-1532984624890621,-1532984624872560,43655
1200156015,1532985825022896,-1532984624889166,-1532984624872560,44564
1200254145,1532985825124982,-1532984624892546,-1532984624872560,43410
1200355197,1532985825223519,-1532984624890407,-1532984624872560,43338
1200454880,1532985825324975,-1532984624891563,-1532984624872560,42931
1200556003,1532985825423687,-1532984624889760,-1532984624872560,44147
1200664362,1532985825532493,-1532984624894382,-1532984624872560,52494
1200759429,1532985825626636,-1532984624890195,-1532984624872560,45970
1200857220,1532985825722901,-1532984624887883,-1532984624872560,44396
1200957413,1532985825823653,-1532984624888917,-1532984624872560,44564
1201156229,1532985826023499,-1532984624887849,-1532984624872560,41153
1201257379,1532985826127104,-1532984624891609,-1532984624872560,43755
1201354299,1532985826225150,-1532984624891384,-1532984624872560,41058
1201452485,1532985826322351,-1532984624888885,-1532984624872560,38031
1201556439,1532985826423846,-1532984624889601,-1532984624872560,43018
1201666380,1532985826531325,-1532984624891093,-1532984624872560,52289
1201759026,1532985826626547,-1532984624889979,-1532984624872560,44911
1201956574,1532985826823626,-1532984624886731,-1532984624872560,39352
1202059093,1532985826923936,-1532984624883606,-1532984624872560,37519
1202159952,1532985827026205,-1532984624887086,-1532984624872560,39547
1202253303,1532985827124024,-1532984624889650,-1532984624872560,37850
1202354369,1532985827223724,-1532984624887349,-1532984624872560,35983
1202466576,1532985827329445,-1532984624887083,-1532984624872560,48422
1202557804,1532985827427567,-1532984624889471,-1532984624872560,39409
1202664317,1532985827528816,-1532984624888458,-1532984624872560,47904
1202755723,1532985827624363,-1532984624887054,-1532984624872560,35885
1202855092,1532985827724677,-1532984624887287,-1532984624872560,35397
1202954811,1532985827825100,-1532984624888118,-1532984624872560,35653
1203056021,1532985827923412,-1532984624887114,-1532984624872560,39432
1203161014,1532985828025722,-1532984624886947,-1532984624872560,44473
1203267714,1532985828136756,-1532984624892382,-1532984624872560,46674
1203359337,1532985828224794,-1532984624886735,-1532984624872560,41870
1203457079,1532985828324601,-1532984624886077,-1532984624872560,37094
1203557127,1532985828424199,-1532984624887270,-1532984624872560,40388
1203662037,1532985828528664,-1532984624889395,-1532984624872560,45530
1203758050,1532985828626140,-1532984624888720,-1532984624872560,41252
1203862083,1532985828729421,-1532984624889599,-1532984624872560,44514
1203953417,1532985828823208,-1532984624886028,-1532984624872560,31840
1204060646,1532985828929562,-1532984624890626,-1532984624872560,43413
1204156582,1532985829024282,-1532984624887186,-1532984624872560,38964
1204259020,1532985829125203,-1532984624886951,-1532984624872560,41530
1204357254,1532985829227300,-1532984624889477,-1532984624872560,38849
1204454618,1532985829325409,-1532984624888943,-1532984624872560,36299
1204558895,1532985829425459,-1532984624887320,-1532984624872560,40579
1204655053,1532985829523573,-1532984624886765,-1532984624872560,36476
1204753524,1532985829623823,-1532984624887712,-1532984624872560,34820
1204857749,1532985829727898,-1532984624889644,-1532984624872560,38976
1204958044,1532985829825387,-1532984624886593,-1532984624872560,38494
1205058883,1532985829929035,-1532984624889626,-1532984624872560,38941
1205158685,1532985830026217,-1532984624887300,-1532984624872560,38870
1205254666,1532985830122691,-1532984624885451,-1532984624872560,34844
1205358178,1532985830224668,-1532984624885784,-1532984624872560,38582
1205461142,1532985830330571,-1532984624891356,-1532984624872560,43846
1205560682,1532985830430372,-1532984624891330,-1532984624872560,43274
1205659023,1532985830526957,-1532984624887093,-1532984624872560,38310
1205760360,1532985830627665,-1532984624887844,-1532984624872560,40087
1205862013,1532985830730119,-1532984624889195,-1532984624872560,42170
1205953995,1532985830822894,-1532984624887344,-1532984624872560,36883
1206056581,1532985830926752,-1532984624889971,-1532984624872560,39593
1206158086,1532985831026496,-1532984624888710,-1532984624872560,40592
1206257458,1532985831123101,-1532984624885585,-1532984624872560,39871
1206357863,1532985831225827,-1532984624888735,-1532984624872560,39486
1206461034,1532985831328506,-1532984624888817,-1532984624872560,42684
1206555079,1532985831423776,-1532984624887365,-1532984624872560,37322
1206661000,1532985831527983,-1532984624888707,-1532984624872560,43442
1206757396,1532985831624829,-1532984624887252,-1532984624872560,39631
1206853389,1532985831722525,-1532984624886434,-1532984624872560,34588
1206965454,1532985831832251,-1532984624890355,-1532984624872560,46293
1207061437,1532985831930045,-1532984624890052,-1532984624872560,42883
1207158025,1532985832026234,-1532984624888035,-1532984624872560,39646
1207256123,1532985832123948,-1532984624886399,-1532984624872560,37017
1207362717,1532985832232222,-1532984624890762,-1532984624872560,42507
1207458619,1532985832328716,-1532984624889858,-1532984624872560,39517
1207559440,1532985832428946,-1532984624889617,-1532984624872560,39083
1207658749,1532985832522970,-1532984624883834,-1532984624872560,39213
1207755208,1532985832625877,-1532984624889708,-1532984624872560,38070
1207859531,1532985832724521,-1532984624884458,-1532984624872560,38928
1207955001,1532985832823570,-1532984624885939,-1532984624872560,34735
1208059122,1532985832924284,-1532984624884552,-1532984624872560,38774
1208156604,1532985833026577,-1532984624888237,-1532984624872560,35761
1208257074,1532985833126168,-1532984624889111,-1532984624872560,40029
1208359936,1532985833228686,-1532984624890184,-1532984624872560,42862
1208455661,1532985833325911,-1532984624889730,-1532984624872560,38955
1208555497,1532985833424340,-1532984624888119,-1532984624872560,38545
1208654096,1532985833523761,-1532984624886220,-1532984624872560,33096
1208761600,1532985833627947,-1532984624888562,-1532984624872560,43647
1208855151,1532985833725597,-1532984624889203,-1532984624872560,37508
1208959026,1532985833825587,-1532984624886662,-1532984624872560,40188
1209054077,1532985833924212,-1532984624888070,-1532984624872560,35863
1209157933,1532985834026336,-1532984624887773,-1532984624872560,38735
1209258028,1532985834125939,-1532984624887619,-1532984624872560,39411
1209363351,1532985834229222,-1532984624888685,-1532984624872560,44991
1209466607,1532985834335081,-1532984624890360,-1532984624872560,43757
1209557429,1532985834424431,-1532984624886434,-1532984624872560,38857
1209662826,1532985834534045,-1532984624893082,-1532984624872560,43718
1209758392,1532985834628317,-1532984624889371,-1532984624872560,38885
1209863077,1532985834732714,-1532984624891264,-1532984624872560,43246
1209962242,1532985834826269,-1532984624885451,-1532984624872560,42307
1210055535,1532985834922959,-1532984624886954,-1532984624872560,39054
1210152506,1532985835021655,-1532984624885056,-1532984624872560,31801
1210255624,1532985835122605,-1532984624886492,-1532984624872560,39017
1210355412,1532985835225762,-1532984624887734,-1532984624872560,34755
1210459410,1532985835323777,-1532984624884404,-1532984624872560,40069
1210558399,1532985835427322,-1532984624887829,-1532984624872560,37024
1210656842,1532985835526384,-1532984624889387,-1532984624872560,39683
1210756588,1532985835626563,-1532984624889893,-1532984624872560,39828
1210856021,1532985835723551,-1532984624886834,-1532984624872560,38600
1210954101,1532985835823431,-1532984624888126,-1532984624872560,37578
1211056408,1532985835923149,-1532984624886038,-1532984624872560,38588
1211157442,1532985836025701,-1532984624888134,-1532984624872560,38961
1211258032,1532985836127200,-1532984624889052,-1532984624872560,39761
1211354810,1532985836225205,-1532984624888927,-1532984624872560,37056
1211458609,1532985836327406,-1532984624889153,-1532984624872560,40090
1211554365,1532985836425256,-1532984624888941,-1532984624872560,36092
1211653945,1532985836524020,-1532984624887310,-1532984624872560,34465
1211758412,1532985836625139,-1532984624887413,-1532984624872560,39803
1211853268,1532985836724114,-1532984624887983,-1532984624872560,34267
1211958339,1532985836827692,-1532984624889330,-1532984624872560,39946
1212062441,1532985836926912,-1532984624885953,-1532984624872560,42957
1212159993,1532985837026633,-1532984624887057,-1532984624872560,40828
1212259386,1532985837128528,-1532984624888810,-1532984624872560,39330
1212364453,1532985837230256,-1532984624888509,-1532984624872560,44513
1212457309,1532985837326435,-1532984624889401,-1532984624872560,40545
1212655644,1532985837522921,-1532984624885303,-1532984624872560,36038
1212752380,1532985837623456,-1532984624887030,-1532984624872560,31903
1212859489,1532985837730160,-1532984624890803,-1532984624872560,40250
1212953300,1532985837821564,-1532984624886601,-1532984624872560,35702
1213061096,1532985837930690,-1532984624891583,-1532984624872560,43971
1213151749,1532985838021911,-1532984624887435,-1532984624872560,34540
1213258140,1532985838127639,-1532984624887839,-1532984624872560,36673
1213354040,1532985838224023,-1532984624886854,-1532984624872560,33737
1213453231,1532985838323407,-1532984624885859,-1532984624872560,31352
1213557805,1532985838426723,-1532984624885201,-1532984624872560,31815
1213764227,1532985838632247,-1532984624886997,-1532984624872560,37948
1213858629,1532985838728210,-1532984624883555,-1532984624872560,27940
1213957162,1532985838824799,-1532984624880895,-1532984624872560,26510
1214058369,1532985838928776,-1532984624884721,-1532984624872560,28622
1214162594,1532985839028480,-1532984624880447,-1532984624872560,27981
1214258297,1532985839125902,-1532984624879307,-1532984624872560,23397
1214358448,1532985839224115,-1532984624875486,-1532984624872560,19631
1214456043,1532985839326127,-1532984624878734,-1532984624872560,17295
1214559991,1532985839426905,-1532984624875466,-1532984624872560,17099
1214662244,1532985839527245,-1532984624874604,-1532984624872560,19200
1214763532,1532985839630972,-1532984624875642,-1532984624872560,15384
1214859005,1532985839724203,-1532984624870832,-1532984624872560,11262
1214956274,1532985839826591,-1532984624872836,-1532984624872563,5011
1215055443,1532985839926619,-1532984624872653,-1532984624872566,2926
1215199348,1532985840066833,-1532984624888742,-1532984624872566,42498
1215259562,1532985840129257,-1532984624873111,-1532984624872570,6807
1215360789,1532985840227881,-1532984624871023,-1532984624872568,7814
1215459507,1532985840330612,-1532984624874709,-1532984624872578,7181
1215562044,1532985840430618,-1532984624873314,-1532984624872583,9438
1215667619,1532985840536166,-1532984624876007,-1532984624872583,14915
1215769443,1532985840635655,-1532984624873845,-1532984624872583,15253
1215861291,1532985840731050,-1532984624873786,-1532984624872589,8013
1215971010,1532985840837357,-1532984624874950,-1532984624872589,17199
1216057250,1532985840928184,-1532984624872771,-1532984624872592,3649
1216203033,1532985841069450,-1532984624890766,-1532984624872592,48692
1216263454,1532985841133849,-1532984624874319,-1532984624872601,7806
1216363005,1532985841230985,-1532984624872205,-1532984624872602,8424
1216462221,1532985841331090,-1532984624872811,-1532984624872606,7856
1216566000,1532985841433507,-1532984624873628,-1532984624872606,12237
1216663073,1532985841533168,-1532984624874158,-1532984624872614,8077
1216762597,1532985841631264,-1532984624872512,-1532984624872617,7665
1216859031,1532985841727749,-1532984624871042,-1532984624872615,4607
1216970120,1532985841839937,-1532984624878712,-1532984624872615,17782
1217066554,1532985841934587,-1532984624873509,-1532984624872615,10947
1217199117,1532985842067971,-1532984624892487,-1532984624872615,47260
1217263798,1532985842130860,-1532984624872667,-1532984624872615,11204
1217371992,1532985842241561,-1532984624879735,-1532984624872615,20327
1217464617,1532985842333692,-1532984624875260,-1532984624872615,11872
1217560145,1532985842426987,-1532984624870379,-1532984624872612,6862
1217664494,1532985842532142,-1532984624873301,-1532984624872612,11298
1217764233,1532985842634263,-1532984624875454,-1532984624872612,10840
1217860244,1532985842730360,-1532984624873974,-1532984624872619,7674
1217960495,1532985842831312,-1532984624874588,-1532984624872628,7516
1218065456,1532985842932680,-1532984624873709,-1532984624872628,12962
1218201536,1532985843069099,-1532984624889510,-1532984624872628,43886
1218271073,1532985843138872,-1532984624876211,-1532984624872628,16791
1218363023,1532985843229956,-1532984624871668,-1532984624872628,9431
1218466118,1532985843333324,-1532984624873232,-1532984624872628,12047
1218564027,1532985843430840,-1532984624871614,-1532984624872628,9560
1218665370,1532985843533720,-1532984624873323,-1532984624872633,9905
1218767981,1532985843635639,-1532984624874517,-1532984624872633,13712
1218866079,1532985843734733,-1532984624873960,-1532984624872633,10604
1218971099,1532985843839191,-1532984624876132,-1532984624872633,16065
1219064597,1532985843934287,-1532984624875774,-1532984624872633,12154
1219198671,1532985844067505,-1532984624892227,-1532984624872633,46778
1219267413,1532985844133613,-1532984624874375,-1532984624872633,15053
1219362766,1532985844231039,-1532984624873515,-1532984624872633,10478
1219467046,1532985844334664,-1532984624873661,-1532984624872639,9119
1219563956,1532985844431808,-1532984624873150,-1532984624872639,10585
1219657114,1532985844526968,-1532984624872608,-1532984624872641,5466
1219775919,1532985844642442,-1532984624877966,-1532984624872641,22879
1219863830,1532985844730623,-1532984624870573,-1532984624872638,7534
1219964514,1532985844834217,-1532984624875541,-1532984624872638,11662
1220060443,1532985844931041,-1532984624874428,-1532984624872646,7619
1220195899,1532985845065644,-1532984624890945,-1532984624872646,42395
1220265527,1532985845133247,-1532984624873950,-1532984624872646,12454
1220365047,1532985845233232,-1532984624873790,-1532984624872646,11195
1220456430,1532985845327699,-1532984624872876,-1532984624872650,3187
1220561543,1532985845432365,-1532984624874365,-1532984624872658,7045
1220660230,1532985845531481,-1532984624874729,-1532984624872667,6928
1220770131,1532985845640805,-1532984624878645,-1532984624872667,15935
1220868316,1532985845734015,-1532984624872863,-1532984624872667,14320
1220977399,1532985845846000,-1532984624880339,-1532984624872667,23471
1221057318,1532985845928193,-1532984624872261,-1532984624872669,2746
1221205359,1532985846076591,-1532984624896290,-1532984624872669,50110
1221270755,1532985846139997,-1532984624877082,-1532984624872669,15674
1221370753,1532985846241017,-1532984624877856,-1532984624872669,15178
1221468152,1532985846335627,-1532984624872253,-1532984624872671,9515
1221570593,1532985846441109,-1532984624876228,-1532984624872671,11410
1221666770,1532985846532270,-1532984624869719,-1532984624872665,7781
1221778559,1532985846644455,-1532984624875069,-1532984624872665,18333
1221867097,1532985846737226,-1532984624873809,-1532984624872672,7335
1221983610,1532985846854714,-1532984624880538,-1532984624872672,18860
1222065114,1532985846935602,-1532984624872783,-1532984624872675,4548
1222199484,1532985847069766,-1532984624887850,-1532984624872675,35130
1222277016,1532985847144919,-1532984624873853,-1532984624872675,11895
1222389023,1532985847256887,-1532984624880028,-1532984624872675,24320
1222471679,1532985847341816,-1532984624872049,-1532984624872676,3797
1222567878,1532985847438724,-1532984624872872,-1532984624872680,4026
1222675882,1532985847545209,-1532984624874448,-1532984624872680,10236
1222978234,1532985847848138,-1532984624874100,-1532984624872693,8351
1223079075,1532985847948565,-1532984624874065,-1532984624872700,9108
1223199025,1532985848066918,-1532984624882881,-1532984624872700,29962
1223277541,1532985848147183,-1532984624872763,-1532984624872703,6215
1223383400,1532985848251849,-1532984624874442,-1532984624872703,11972
1223480987,1532985848349353,-1532984624873915,-1532984624872703,11092
1223577748,1532985848445485,-1532984624871492,-1532984624872703,7312
1223673207,1532985848544684,-1532984624873175,-1532984624872707,3370
1223776018,1532985848644844,-1532984624871468,-1532984624872707,5240
1223880035,1532985848748119,-1532984624872425,-1532984624872709,8641
1223978247,1532985848848284,-1532984624873584,-1532984624872714,7067
1224084019,1532985848952026,-1532984624874062,-1532984624872714,12102
1224207909,1532985849074042,-1532984624883789,-1532984624872714,35304
1224283019,1532985849152701,-1532984624874730,-1532984624872714,10083
1224381476,1532985849251593,-1532984624874763,-1532984624872723,9250
1224485024,1532985849352999,-1532984624874403,-1532984624872723,12840
1224580466,1532985849450577,-1532984624873755,-1532984624872729,7240
1224688730,1532985849556568,-1532984624875642,-1532984624872729,15600
1224781189,1532985849649217,-1532984624872331,-1532984624872731,8564
1224907808,1532985849776520,-1532984624886097,-1532984624872731,34764
1225009407,1532985849878711,-1532984624887598,-1532984624872731,36581
1225108263,1532985849977901,-1532984624887079,-1532984624872731,34877
1225209928,1532985850079306,-1532984624887437,-1532984624872731,36103
1225317398,1532985850183162,-1532984624887263,-1532984624872731,42983
1225385465,1532985850253417,-1532984624873720,-1532984624872731,11039
1225481422,1532985850348653,-1532984624871212,-1532984624872729,7936
1225582327,1532985850449612,-1532984624871416,-1532984624872728,8221
1225684036,1532985850550000,-1532984624870543,-1532984624872725,9124
1225786795,1532985850657861,-1532984624874765,-1532984624872734,7357
1225882031,1532985850750700,-1532984624872276,-1532984624872735,7173
1225986536,1532985850854727,-1532984624872340,-1532984624872737,8102
1226090764,1532985850956310,-1532984624871179,-1532984624872737,11259
1226203547,1532985851072834,-1532984624883000,-1532984624872737,27420
1226284154,1532985851151893,-1532984624871813,-1532984624872737,8107
1226382759,1532985851252546,-1532984624872068,-1532984624872738,4537
1226488034,1532985851355817,-1532984624872237,-1532984624872740,8865
1226588259,1532985851458007,-1532984624873749,-1532984624872746,7961
1226689011,1532985851554777,-1532984624869985,-1532984624872741,8401
1226793188,1532985851660245,-1532984624873336,-1532984624872741,12550
1226884406,1532985851755783,-1532984624873759,-1532984624872747,4723
1226989034,1532985851855912,-1532984624871130,-1532984624872745,8463
1227090156,1532985851960549,-1532984624874896,-1532984624872754,8964
1227204321,1532985852074795,-1532984624879990,-1532984624872754,19026
1227292051,1532985852160157,-1532984624871559,-1532984624872754,6879
1227396604,1532985852268003,-1532984624875118,-1532984624872764,7397
1227498404,1532985852367939,-1532984624873818,-1532984624872770,8525
1227597117,1532985852467076,-1532984624873517,-1532984624872775,7073
1227703027,1532985852569740,-1532984624873092,-1532984624872775,12745
1227794204,1532985852664848,-1532984624872803,-1532984624872779,4275
1227899113,1532985852768922,-1532984624872612,-1532984624872781,5572
1228004047,1532985852870236,-1532984624870832,-1532984624872778,9245
1228103114,1532985852973403,-1532984624872847,-1532984624872782,5072
1228208043,1532985853076983,-1532984624873500,-1532984624872787,9078
1228312008,1532985853178160,-1532984624872756,-1532984624872787,13203
1228408038,1532985853275948,-1532984624871036,-1532984624872785,6210
1228506401,1532985853377736,-1532984624872805,-1532984624872788,2913
1228656008,1532985853521460,-1532984624891168,-1532984624872788,51418
1228758152,1532985853625524,-1532984624892553,-1532984624872788,50348
1228810620,1532985853679026,-1532984624871554,-1532984624872787,6269
1228919774,1532985853781519,-1532984624867798,-1532984624872787,12100
1229056262,1532985853925409,-1532984624893198,-1532984624872787,48096
1229159156,1532985854023008,-1532984624887574,-1532984624872787,47438
1229252745,1532985854122859,-1532984624892114,-1532984624872787,43992
1229353241,1532985854223496,-1532984624892458,-1532984624872787,44399
1229453275,1532985854322726,-1532984624891279,-1532984624872787,42121
1229560048,1532985854429969,-1532984624893003,-1532984624872787,46157
1229662032,1532985854528502,-1532984624892591,-1532984624872787,52237
1229752161,1532985854622100,-1532984624891607,-1532984624872787,43331
1229853238,1532985854722947,-1532984624889046,-1532984624872787,38661
1229954115,1532985854823549,-1532984624891767,-1532984624872787,44658
1230058694,1532985854922449,-1532984624889506,-1532984624872787,44251
1230154083,1532985855023274,-1532984624890961,-1532984624872787,43533
1230258717,1532985855129904,-1532984624895345,-1532984624872787,48309
1230354233,1532985855222946,-1532984624890401,-1532984624872787,43370
1230458863,1532985855326095,-1532984624889399,-1532984624872787,44321
1230553513,1532985855423303,-1532984624890934,-1532984624872787,42282
1230662267,1532985855526493,-1532984624891314,-1532984624872787,49676
1230754388,1532985855622420,-1532984624890123,-1532984624872787,44166
1230858541,1532985855727131,-1532984624891456,-1532984624872787,45725
1230951204,1532985855820876,-1532984624889792,-1532984624872787,40233
1231054374,1532985855925021,-1532984624891629,-1532984624872787,41959
1231159194,1532985856023391,-1532984624887450,-1532984624872787,46493
1231257400,1532985856123933,-1532984624889090,-1532984624872787,44324
1231356055,1532985856225737,-1532984624891372,-1532984624872787,43373
1231455454,1532985856326012,-1532984624891957,-1532984624872787,42792
1231560270,1532985856426056,-1532984624891357,-1532984624872787,51135
1231661042,1532985856528049,-1532984624891218,-1532984624872787,48416
1231751883,1532985856622753,-1532984624892278,-1532984624872787,42810
1231852996,1532985856722749,-1532984624890085,-1532984624872787,39726
1231953629,1532985856822112,-1532984624890707,-1532984624872787,44443
1232061072,1532985856931907,-1532984624895424,-1532984624872787,49172
1232152435,1532985857021583,-1532984624890369,-1532984624872787,42428
1232257423,1532985857126373,-1532984624892341,-1532984624872787,46776
1232366009,1532985857233898,-1532984624895790,-1532984624872787,55789
1232462539,1532985857329452,-1532984624893530,-1532984624872787,52332
1232553114,1532985857422483,-1532984624890997,-1532984624872787,43251
1232654433,1532985857524296,-1532984624891960,-1532984624872787,44187
1232755990,1532985857624484,-1532984624891333,-1532984624872787,45670
1232853374,1532985857722919,-1532984624890857,-1532984624872787,42616
1232963033,1532985857830600,-1532984624893659,-1532984624872787,52179
1233055156,1532985857923976,-1532984624891105,-1532984624872787,44044
1233162026,1532985858025749,-1532984624884840,-1532984624872787,42222
1233260013,1532985858127367,-1532984624891882,-1532984624872787,49051
1233356153,1532985858223115,-1532984624889123,-1532984624872787,44309
1233458347,1532985858328289,-1532984624892906,-1532984624872787,45923
1233559506,1532985858426785,-1532984624891122,-1532984624872787,47681
1233657405,1532985858527541,-1532984624892825,-1532984624872787,44865
1233757013,1532985858625458,-1532984624890335,-1532984624872787,43765
1233857023,1532985858725352,-1532984624890674,-1532984624872787,44684
1233955098,1532985858824967,-1532984624890642,-1532984624872787,41538
1234062026,1532985858928835,-1532984624889696,-1532984624872787,45767
1234155504,1532985859024842,-1532984624889968,-1532984624872787,41255
1234260401,1532985859127800,-1532984624894052,-1532984624872787,48680
1234355597,1532985859226435,-1532984624894074,-1532984624872787,46464
1234452728,1532985859322441,-1532984624888911,-1532984624872787,38391
1234561428,1532985859430963,-1532984624895471,-1532984624872787,51865
1234668975,1532985859538852,-1532984624899230,-1532984624872787,58698
1234757243,1532985859627518,-1532984624893897,-1532984624872787,47231
1234861871,1532985859731448,-1532984624895756,-1532984624872787,51419
1234962260,1532985859833240,-1532984624897198,-1532984624872787,52429
1235059028,1532985859927543,-1532984624892376,-1532984624872787,47709
1235153733,1532985860022256,-1532984624890013,-1532984624872787,42824
1235253115,1532985860121040,-1532984624887324,-1532984624872787,38792
1235353425,1532985860222493,-1532984624890185,-1532984624872787,42228
1235458305,1532985860326102,-1532984624891747,-1532984624872787,47372
1235556145,1532985860426079,-1532984624892514,-1532984624872787,45154
1235654096,1532985860524555,-1532984624891367,-1532984624872787,41811
1235755999,1532985860624009,-1532984624890243,-1532984624872787,44460
1235854096,1532985860724381,-1532984624891425,-1532984624872787,42274
1235959883,1532985860826872,-1532984624890725,-1532984624872787,47458
1236059609,1532985860927440,-1532984624892264,-1532984624872787,47474
1236155587,1532985861025471,-1532984624891517,-1532984624872787,43259
1236259093,1532985861126707,-1532984624888774,-1532984624872787,42305
1236354078,1532985861222091,-1532984624889205,-1532984624872787,42369
1236461031,1532985861329762,-1532984624892388,-1532984624872787,47300
1236557031,1532985861424508,-1532984624889567,-1532984624872787,44172
1236653650,1532985861523666,-1532984624890248,-1532984624872787,39676
1236763106,1532985861632685,-1532984624894332,-1532984624872787,49500
1236855100,1532985861723420,-1532984624888569,-1532984624872787,40491
1236955999,1532985861823295,-1532984624888347,-1532984624872787,42097
1237057214,1532985861922898,-1532984624886784,-1532984624872787,42192
1237156356,1532985862025358,-1532984624888955,-1532984624872787,39900
1237258385,1532985862125729,-1532984624889346,-1532984624872787,43385
1237359004,1532985862227337,-1532984624888557,-1532984624872787,40443
1237455099,1532985862324091,-1532984624887453,-1532984624872787,36917
1237555120,1532985862422856,-1532984624887800,-1532984624872787,40003
1237655022,1532985862523108,-1532984624888391,-1532984624872787,40604
1237754004,1532985862622624,-1532984624888400,-1532984624872787,39547
1237855256,1532985862723098,-1532984624887752,-1532984624872787,39293
1237958615,1532985862822968,-1532984624885966,-1532984624872787,43219
1238058825,1532985862924918,-1532984624887825,-1532984624872787,43458
1238152265,1532985863022312,-1532984624888308,-1532984624872787,36516
1238263225,1532985863127740,-1532984624888389,-1532984624872787,47743
1238359487,1532985863229671,-1532984624891810,-1532984624872787,43246
1238457296,1532985863324600,-1532984624888317,-1532984624872787,41514
1238555427,1532985863422815,-1532984624886707,-1532984624872787,38633
1238660184,1532985863523943,-1532984624885603,-1532984624872787,43680
1238753991,1532985863621739,-1532984624886272,-1532984624872787,37043
1238852283,1532985863722773,-1532984624888260,-1532984624872787,35534
1238958025,1532985863825918,-1532984624888092,-1532984624872787,40391
1239053114,1532985863922556,-1532984624887525,-1532984624872787,35171
1239153093,1532985864022401,-1532984624887533,-1532984624872787,36442
