,timestamp,time_utc_usec,lat,lon,alt,noise_per_ms,jamming_indicator,vel_m_s,satellites_used,heading,load,ram_usage,voltage_filtered_v,remaining,warning,discharged_mah,noise,remote_noise,txbuf,rssi,remote_rssi,rxerrors,fix,baro_temp_celcius,baro_pressure_pa,landed,ground_contact,time
40,913089711.0,1553851451600012.0,472226541.0,88184806.0,408.24,100.0,3.0,1.44,15.0,0.0,0.583321,0.84055024,12.688737,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.449996999999996,98210.0,0.0,0.0,40
41,914095360.0,1553851452600013.0,472226544.0,88184967.0,408.27,100.0,4.0,1.3050001,16.0,0.0,0.590284,0.84055024,12.692345,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.44,98201.99,0.0,0.0,41
42,915097556.0,1553851453600013.0,472226568.0,88185150.0,408.38,101.0,4.0,0.93900007,16.0,0.0,0.590888,0.84055024,12.692098,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.43,98212.0,0.0,0.0,42
43,916094521.0,1553851454600014.0,472226585.0,88185303.0,408.34,101.0,4.0,1.274,16.0,0.0,0.596146,0.84055024,12.698175,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.42,98213.0,0.0,0.0,43
44,917090511.0,1553851455600014.0,472226582.0,88185475.0,408.39,101.0,4.0,1.0810001,16.0,0.0,0.586815,0.84055024,12.702388000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.41,98213.99,0.0,0.0,44
45,918094553.0,1553851456600015.0,472226584.0,88185640.0,408.32,101.0,3.0,1.2090001,16.0,0.0,0.589382,0.84055024,12.702691,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.39,98212.0,0.0,0.0,45
46,919095480.0,1553851457600015.0,472226587.0,88185799.0,408.24,101.0,3.0,1.4169999999999998,15.0,0.0,0.592773,0.84055024,12.703552,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.379996999999996,98207.0,0.0,0.0,46
47,920091484.0,1553851458600016.0,472226596.0,88185968.0,408.32,101.0,3.0,1.1520001,16.0,0.0,0.5968760000000001,0.84055024,12.703652,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.379996999999996,98218.0,0.0,0.0,47
48,921092503.0,1553851459600016.0,472226623.0,88186118.0,408.02,108.0,3.0,1.0170001,16.0,0.0,0.591903,0.84055024,12.701310000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.37,98215.0,0.0,0.0,48
49,922090806.0,1553851460600016.0,472226646.0,88186270.0,407.87,108.0,3.0,1.4300001,14.0,0.0,0.592889,0.84055024,12.702107,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.36,98213.0,0.0,0.0,49
